dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
G4_v5_numdata.csv;0.7349397590361446;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6061;0.4062;0.1266;35;33;0.3714;0.4062;0.3881;0.0;1.87;Sun Mar 19 20:00:15 2023
G2_v2_confounders_numdata.csv;0.7931034482758621;21;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.625;0.48;0.1081;30;32;0.375;0.48;0.4211;0.0;1.99;Sun Mar 19 20:00:15 2023
G4_v4_numdata.csv;0.8356164383561644;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3;0.6;0.0581;18;30;0.6562;0.6;0.6269;0.2857;2.07;Sun Mar 19 20:00:15 2023
G5_v2_confounders_numdata.csv;0.680921052631579;19;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5484;0.359;0.1288;38;31;0.4375;0.359;0.3944;0.0;2.25;Sun Mar 19 20:00:16 2023
G5_v4_confounders_numdata.csv;0.7363636363636363;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4848;0.5862;0.129;24;33;0.5152;0.5862;0.5484;0.0345;1.81;Sun Mar 19 20:00:16 2023
G3_v4_numdata.csv;0.8116883116883117;22;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6071;0.3235;0.0863;36;28;0.3667;0.3235;0.3438;0.0;2.91;Sun Mar 19 20:00:16 2023
G3_v5_confounders_numdata.csv;0.7727272727272727;17;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7778;0.3158;0.1795;30;27;0.2069;0.3158;0.25;0.0;2.17;Sun Mar 19 20:00:16 2023
G5_v1_confounders_numdata.csv;0.7445652173913043;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.44;0.4375;0.0909;26;25;0.5385;0.4375;0.4828;0.0625;1.57;Sun Mar 19 20:00:16 2023
G3_v1_numdata.csv;0.7752808988764045;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.68;0.2286;0.1097;36;25;0.2963;0.2286;0.2581;0.0;2.92;Sun Mar 19 20:00:16 2023
G3_v2_numdata.csv;0.7222222222222222;21;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6452;0.4074;0.1093;28;31;0.3235;0.4074;0.3607;0.0;2.24;Sun Mar 19 20:00:16 2023
G2_v4_confounders_numdata.csv;0.8285714285714286;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.56;0.6875;0.1022;16;25;0.3548;0.6875;0.4681;0.0;1.49;Sun Mar 19 20:00:16 2023
G4_v2_numdata.csv;0.7802197802197802;21;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4194;0.5455;0.0734;22;31;0.5;0.5455;0.5217;0.0;1.99;Sun Mar 19 20:00:17 2023
G4_v3_numdata.csv;0.8346774193548387;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4839;0.3721;0.102;35;31;0.5161;0.3721;0.4324;0.0233;2.39;Sun Mar 19 20:00:17 2023
G3_v4_confounders_numdata.csv;0.8;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5556;0.4615;0.1181;24;27;0.4;0.4615;0.4286;0.0;2.74;Sun Mar 19 20:00:17 2023
G4_v3_confounders_numdata.csv;0.7901234567901234;17;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6538;0.3;0.1604;29;26;0.3333;0.3;0.3158;0.0;1.95;Sun Mar 19 20:00:17 2023
G4_v1_confounders_numdata.csv;0.7971014492753623;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5926;0.3667;0.1301;30;27;0.3929;0.3667;0.3793;0.0;2.55;Sun Mar 19 20:00:17 2023
G3_v3_numdata.csv;0.7440476190476191;23;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6;0.3889;0.0968;33;35;0.4;0.3889;0.3944;0.0;2.42;Sun Mar 19 20:00:17 2023
G3_v3_confounders_numdata.csv;0.7549019607843137;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6071;0.4231;0.1037;27;28;0.3793;0.4231;0.4;0.0;2.23;Sun Mar 19 20:00:17 2023
G5_v3_confounders_numdata.csv;0.7547169811320755;18;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5484;0.4828;0.1371;27;31;0.4375;0.4828;0.459;0.0;1.85;Sun Mar 19 20:00:17 2023
G5_v1_numdata.csv;0.7769784172661871;21;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4333;0.3617;0.0798;38;30;0.5484;0.3617;0.4359;0.0638;3.23;Sun Mar 19 20:00:17 2023
G2_v3_numdata.csv;0.7051282051282052;22;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.7407;0.0588;16;32;0.5714;0.7407;0.6452;0.1852;2.49;Sun Mar 19 20:00:17 2023
G5_v4_numdata.csv;0.7324561403508771;21;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5366;0.4222;0.1333;41;41;0.4634;0.4222;0.4419;0.0;2.39;Sun Mar 19 20:00:17 2023
G2_v1_numdata.csv;0.7615384615384615;22;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4848;0.5667;0.0796;25;33;0.4595;0.5667;0.5075;0.0;3.05;Sun Mar 19 20:00:17 2023
G3_v5_numdata.csv;0.8083333333333333;20;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6562;0.3438;0.1329;38;32;0.3235;0.3438;0.3333;0.0;2.37;Sun Mar 19 20:00:17 2023
G2_v2_numdata.csv;0.7582417582417582;24;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6061;0.3714;0.083;39;33;0.3824;0.3714;0.3768;0.0;2.87;Sun Mar 19 20:00:18 2023
G5_v2_numdata.csv;0.6697674418604651;22;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.3269;0.095;45;34;0.4857;0.3269;0.3908;0.0;1.65;Sun Mar 19 20:00:18 2023
